customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,year,month,day_week
UH65059,Arizona,4305.808345,No,Basic,High School or Below,2011-01-21,Employed,M,24188.0,Suburban,Married,109.0,14,82,0,1,Personal Auto,Offer1,Agent,523.2,Luxury-Sport,Medsize,2011,1,21
FV21968,Nevada,5973.976904,No,Basic,Bachelor,2011-01-26,Employed,F,41611.0,Rural,Married,74.0,14,8,0,8,Special Auto,Offer1,Branch,113.801497,Four-Door Car,Medsize,2011,1,26
QA87025,Oregon,5670.442396,No,Basic,Bachelor,2011-01-31,Employed,F,28406.0,Urban,Married,72.0,16,35,1,4,Personal Auto,Offer1,Call Center,192.87572,Four-Door Car,Medsize,2011,1,31
TQ13499,Arizona,4731.749346,No,Premium,College,2011-01-02,Employed,M,69833.0,Suburban,Married,118.0,32,99,0,1,Personal Auto,Offer1,Agent,828.662719,Four-Door Car,Small,2011,1,2
BU44523,Arizona,8026.379641,No,Basic,High School or Below,2011-02-07,Unemployed,F,0.0,Suburban,Single,74.0,15,91,0,2,Corporate Auto,Offer1,Web,532.8,Four-Door Car,Small,2011,2,7
MS41162,Arizona,4022.963529,No,Basic,High School or Below,2011-01-26,Unemployed,M,0.0,Suburban,Single,117.0,6,1,0,1,Personal Auto,Offer1,Agent,975.107098,SUV,Medsize,2011,1,26
PU25891,Oregon,9618.310865,No,Basic,High School or Below,2011-01-11,Employed,F,80536.0,Rural,Married,119.0,5,83,0,3,Special Auto,Offer1,Branch,53.798708,Luxury-Sport,Medsize,2011,1,11
RB81636,Washington,2274.775451,No,Basic,College,2011-01-15,Unemployed,F,0.0,Suburban,Single,63.0,2,5,0,1,Personal Auto,Offer2,Agent,606.642452,Four-Door Car,Small,2011,1,15
SX26335,Oregon,9552.926922,No,Extended,College,2011-02-08,Employed,F,97732.0,Urban,Married,79.0,0,70,0,2,Personal Auto,Offer4,Branch,289.9122,Four-Door Car,Medsize,2011,2,8
AZ95587,Arizona,10388.55323,No,Extended,Bachelor,2011-01-11,Employed,F,61222.0,Urban,Single,89.0,20,55,0,2,Special Auto,Offer3,Branch,392.604371,Four-Door Car,Small,2011,1,11
DS81757,Oregon,2470.121222,No,Basic,College,2011-01-09,Unemployed,M,0.0,Suburban,Single,74.0,7,20,0,1,Personal Auto,Offer4,Web,721.242206,Two-Door Car,Large,2011,1,9
OJ94107,Arizona,5619.068508,No,Premium,High-level-degree,2011-02-04,Employed,M,50335.0,Urban,Married,140.0,9,54,0,1,Personal Auto,Offer1,Call Center,456.52385,SUV,Medsize,2011,2,4
LP84436,California,9047.119209,No,Extended,High School or Below,2011-01-21,Unemployed,F,0.0,Suburban,Single,127.0,30,11,0,6,Personal Auto,Offer3,Branch,1087.995426,Luxury-Sport,Medsize,2011,1,21
YV64727,Washington,6692.143668,No,Premium,High School or Below,2011-02-16,Employed,M,63221.0,Suburban,Married,168.0,28,49,0,1,Corporate Auto,Offer3,Agent,806.4,SUV,Medsize,2011,2,16
LM19287,Oregon,3731.504584,Yes,Extended,High School or Below,2011-02-24,Unemployed,F,0.0,Suburban,Married,96.0,31,34,0,1,Personal Auto,Offer1,Agent,460.8,Four-Door Car,Large,2011,2,24
ZU18643,Nevada,3660.770258,No,Extended,Bachelor,2011-01-18,Employed,M,64495.0,Urban,Married,92.0,34,30,0,1,Corporate Auto,Offer4,Web,251.992083,Four-Door Car,Medsize,2011,1,18
AZ82578,California,7928.829252,No,Basic,College,2011-01-30,Unemployed,F,0.0,Suburban,Married,72.0,7,75,0,2,Corporate Auto,Offer1,Call Center,345.6,Four-Door Car,Medsize,2011,1,30
XC67861,Arizona,5011.751577,No,Basic,Bachelor,2011-01-09,Employed,F,28859.0,Suburban,Divorced,67.0,24,51,3,4,Corporate Auto,Offer1,Call Center,321.6,Two-Door Car,Medsize,2011,1,9
YC43143,Arizona,7988.258292,No,Extended,High School or Below,2011-02-01,Employed,F,77330.0,Rural,Married,99.0,0,21,0,3,Personal Auto,Offer2,Web,99.257608,Four-Door Car,Medsize,2011,2,1
EK59571,Oregon,3885.456401,Yes,Premium,College,2011-02-28,Unemployed,M,0.0,Suburban,Married,105.0,3,92,0,1,Corporate Auto,Offer1,Branch,504.0,Four-Door Car,Large,2011,2,28
GD83998,Washington,2659.337982,No,Basic,Bachelor,2011-01-31,Employed,M,24495.0,Suburban,Single,70.0,29,65,0,1,Personal Auto,Offer4,Branch,336.0,Four-Door Car,Small,2011,1,31
WA25797,Washington,8564.768226,Yes,Basic,High School or Below,2011-02-17,Employed,M,95697.0,Rural,Married,107.0,29,29,0,9,Personal Auto,Offer2,Agent,178.006524,Luxury-Sport,Medsize,2011,2,17
PD27940,Arizona,4885.162511,No,Extended,High School or Below,2011-02-12,Unemployed,M,26372.0,Suburban,Married,126.0,11,7,0,1,Personal Auto,Offer4,Agent,604.8,SUV,Medsize,2011,2,12
BS77946,Arizona,9753.307106,No,Extended,Bachelor,2011-02-24,Unemployed,F,17514.0,Rural,Married,127.0,2,5,0,3,Personal Auto,Offer1,Branch,8.312729,SUV,Medsize,2011,2,24
YM50253,California,2946.153697,No,Basic,Bachelor,2011-02-01,Employed,F,89270.0,Urban,Single,74.0,17,90,0,1,Personal Auto,Offer2,Branch,316.599228,Four-Door Car,Medsize,2011,2,1
NR15332,California,2581.110945,No,Basic,High School or Below,2011-02-06,Employed,M,29757.0,Suburban,Married,65.0,13,55,0,1,Personal Auto,Offer2,Web,312.0,Four-Door Car,Small,2011,2,6
RC62865,Oregon,3517.385764,No,Extended,College,2011-01-23,Employed,M,51814.0,Rural,Single,92.0,28,89,0,1,Personal Auto,Offer3,Agent,56.300724,Four-Door Car,Medsize,2011,1,23
CC15295,Oregon,9743.350113,No,Extended,Bachelor,2011-01-21,Employed,F,24028.0,Suburban,Married,82.0,14,27,0,2,Personal Auto,Offer2,Agent,393.6,Four-Door Car,Small,2011,1,21
KA61892,Arizona,3873.647046,Yes,Basic,College,2011-01-20,Unemployed,M,28142.0,Suburban,Married,105.0,18,50,0,1,Personal Auto,Offer2,Agent,701.708239,Luxury-Sport,Medsize,2011,1,20
OS94884,Arizona,7649.28199,No,Basic,Bachelor,2011-01-06,Employed,F,52705.0,Rural,Married,64.0,14,8,1,2,Personal Auto,Offer1,Web,128.705563,Two-Door Car,Large,2011,1,6
ND87334,California,2287.59692,No,Basic,High School or Below,2011-02-22,Unemployed,M,0.0,Suburban,Married,63.0,1,5,0,1,Corporate Auto,Offer2,Agent,679.368378,Two-Door Car,Medsize,2011,2,22
ML93326,Washington,4475.424592,No,Basic,College,2011-02-27,Employed,F,84903.0,Urban,Married,111.0,7,63,0,1,Personal Auto,Offer1,Agent,497.126827,SUV,Medsize,2011,2,27
YL74911,California,8714.922135,Yes,Basic,College,2011-02-21,Unemployed,F,0.0,Suburban,Divorced,118.0,14,64,0,4,Personal Auto,Offer1,Agent,566.4,SUV,Medsize,2011,2,21
JP69864,Washington,2248.449633,Yes,Basic,Bachelor,2011-01-29,Unemployed,F,24910.0,Suburban,Single,63.0,7,63,1,1,Personal Auto,Offer1,Branch,347.857619,Four-Door Car,Medsize,2011,1,29
HL53154,California,7416.197322,No,Extended,Bachelor,2011-02-22,Unemployed,M,0.0,Suburban,Single,77.0,15,12,2,2,Personal Auto,Offer1,Agent,554.4,Four-Door Car,Medsize,2011,2,22
RI78966,Oregon,7771.158973,No,Basic,High-level-degree,2011-02-21,Unemployed,M,21876.0,Suburban,Married,68.0,12,28,0,2,Personal Auto,Offer1,Agent,465.41477,Four-Door Car,Small,2011,2,21
IC13702,California,6968.3419,No,Basic,Bachelor,2011-01-10,Unemployed,F,0.0,Suburban,Single,69.0,33,61,1,2,Personal Auto,Offer1,Agent,496.8,Four-Door Car,Small,2011,1,10
BE10809,California,4250.282624,Yes,Basic,High School or Below,2011-01-18,Unemployed,F,0.0,Suburban,Single,61.0,17,1,1,7,Personal Auto,Offer1,Agent,292.8,Four-Door Car,Small,2011,1,18
HT87217,Oregon,19776.56654,No,Extended,High School or Below,2011-01-16,Employed,F,70699.0,Urban,Divorced,82.0,1,57,0,2,Personal Auto,Offer3,Agent,256.813837,Four-Door Car,Medsize,2011,1,16
TH95618,California,21343.46599,No,Basic,High School or Below,2011-01-06,Unemployed,F,0.0,Suburban,Married,74.0,11,85,1,2,Personal Auto,Offer1,Agent,355.2,Four-Door Car,Medsize,2011,1,6
TS19868,California,2413.139714,No,Basic,College,2011-01-27,Unemployed,M,27501.0,Suburban,Married,63.0,20,0,0,1,Personal Auto,Offer4,Branch,542.319401,Four-Door Car,Medsize,2011,1,27
LP45550,Oregon,15363.84716,No,Premium,High-level-degree,2011-01-15,Unemployed,F,15897.0,Urban,Divorced,101.0,30,99,0,2,Personal Auto,Offer2,Agent,303.148399,Four-Door Car,Medsize,2011,1,15
QR87004,Nevada,8456.961887,No,Basic,College,2011-01-09,Employed,F,25141.0,Rural,Divorced,73.0,12,4,1,2,Personal Auto,Offer3,Agent,25.438063,Four-Door Car,Medsize,2011,1,9
OE75747,Nevada,2189.642522,No,Basic,College,2011-01-28,Unemployed,F,0.0,Suburban,Married,61.0,5,46,3,1,Personal Auto,Offer3,Agent,292.8,Four-Door Car,Small,2011,1,28
DX91392,California,5780.182197,Yes,Basic,High School or Below,2011-02-26,Employed,M,51066.0,Suburban,Single,74.0,23,0,0,8,Personal Auto,Offer2,Call Center,787.993313,Four-Door Car,Medsize,2011,2,26
AB72731,California,4639.981638,No,Basic,Bachelor,2011-01-04,Employed,F,28358.0,Rural,Married,117.0,24,37,0,1,Personal Auto,Offer2,Call Center,84.024413,Luxury-Sport,Medsize,2011,1,4
RU49126,Washington,4465.335703,No,Basic,College,2011-02-01,Employed,F,61846.0,Rural,Married,112.0,1,48,0,1,Personal Auto,Offer2,Agent,215.8182,SUV,Medsize,2011,2,1
IS12901,Arizona,5968.118877,No,Basic,Bachelor,2011-01-27,Employed,F,90972.0,Urban,Married,74.0,3,47,0,8,Personal Auto,Offer2,Call Center,232.926145,Two-Door Car,Medsize,2011,1,27
IX37561,Washington,5097.763337,No,Basic,College,2011-02-14,Unemployed,F,0.0,Suburban,Single,74.0,3,95,0,7,Personal Auto,Offer3,Web,532.8,Two-Door Car,Medsize,2011,2,14
HH90090,California,4076.634665,No,Basic,Bachelor,2011-01-23,Employed,F,29549.0,Suburban,Divorced,104.0,17,51,0,1,Personal Auto,Offer2,Call Center,710.433775,Luxury-Sport,Small,2011,1,23
IU25463,California,12252.60179,No,Premium,Bachelor,2011-02-18,Unemployed,F,0.0,Suburban,Married,115.0,12,17,1,2,Personal Auto,Offer1,Agent,552.0,Four-Door Car,Medsize,2011,2,18
KC11055,Nevada,16936.27147,No,Extended,Bachelor,2011-01-24,Employed,F,39411.0,Suburban,Married,217.0,4,29,2,4,Personal Auto,Offer3,Branch,1122.658899,Luxury-Sport,Medsize,2011,1,24
PD33979,Oregon,4892.435461,No,Basic,High School or Below,2011-02-18,Employed,M,21709.0,Suburban,Married,62.0,28,17,0,3,Personal Auto,Offer2,Branch,408.374746,Four-Door Car,Large,2011,2,18
NK71023,Nevada,9942.304791,No,Extended,Bachelor,2011-01-19,Employed,M,67890.0,Suburban,Single,85.0,23,57,0,2,Personal Auto,Offer4,Agent,408.0,Four-Door Car,Small,2011,1,19
AB13432,California,3735.838129,No,Basic,Bachelor,2011-01-04,Unemployed,M,0.0,Suburban,Single,110.0,3,16,0,1,Personal Auto,Offer1,Agent,792.0,SUV,Medsize,2011,1,4
OZ97704,California,13117.52215,No,Basic,High School or Below,2011-02-07,Employed,F,84311.0,Suburban,Single,111.0,11,98,4,2,Personal Auto,Offer3,Call Center,532.8,SUV,Small,2011,2,7
UF46533,California,4574.524094,No,Basic,College,2011-01-30,Employed,F,99316.0,Suburban,Single,114.0,26,53,0,1,Corporate Auto,Offer2,Branch,754.358929,SUV,Medsize,2011,1,30
XP47431,Arizona,5470.060561,Yes,Extended,Bachelor,2011-02-17,Employed,F,54507.0,Suburban,Married,138.0,20,11,0,1,Personal Auto,Offer2,Agent,702.990032,SUV,Medsize,2011,2,17
GK73582,California,2978.84601,No,Extended,Bachelor,2011-01-13,Employed,F,64586.0,Urban,Single,76.0,3,17,0,1,Personal Auto,Offer3,Branch,206.837111,Four-Door Car,Medsize,2011,1,13
RV98763,Oregon,6410.967544,No,Extended,College,2011-02-08,Employed,M,61709.0,Urban,Married,82.0,5,41,2,7,Personal Auto,Offer3,Branch,275.395894,Four-Door Car,Medsize,2011,2,8
II62831,California,4479.023088,No,Basic,High-level-degree,2011-01-29,Employed,M,94656.0,Urban,Married,111.0,12,79,1,1,Special Auto,Offer4,Web,459.738128,SUV,Medsize,2011,1,29
XK33449,California,2383.731879,No,Basic,High School or Below,2011-02-05,Unemployed,F,0.0,Suburban,Single,69.0,5,40,0,1,Special Auto,Offer4,Branch,496.8,Two-Door Car,Small,2011,2,5
TR85083,California,2764.493659,No,Basic,Bachelor,2011-01-20,Employed,M,61085.0,Suburban,Married,70.0,27,34,1,1,Personal Auto,Offer2,Branch,336.0,Two-Door Car,Medsize,2011,1,20
EO95328,Oregon,7920.105377,No,Basic,Bachelor,2011-01-27,Employed,F,89284.0,Suburban,Married,67.0,7,31,3,2,Personal Auto,Offer4,Agent,321.6,Two-Door Car,Small,2011,1,27
EN21086,Arizona,6889.097981,No,Basic,High School or Below,2011-01-09,Unemployed,F,0.0,Suburban,Divorced,63.0,6,12,0,2,Personal Auto,Offer1,Branch,302.4,Four-Door Car,Small,2011,1,9
YL83902,Washington,3274.194616,No,Extended,Bachelor,2011-01-11,Employed,F,31686.0,Suburban,Married,81.0,11,33,0,1,Personal Auto,Offer1,Agent,430.994107,Four-Door Car,Small,2011,1,11
AZ62651,Oregon,9951.707743,No,Premium,High School or Below,2011-02-17,Employed,M,56855.0,Suburban,Single,255.0,12,1,0,1,Corporate Auto,Offer4,Web,1836.0,Luxury-Sport,Medsize,2011,2,17
ZW25874,Oregon,2521.555686,No,Basic,Bachelor,2011-02-16,Employed,M,53703.0,Rural,Single,67.0,3,45,2,1,Special Auto,Offer1,Branch,67.632476,Four-Door Car,Medsize,2011,2,16
EH41854,Washington,23706.11337,No,Extended,High School or Below,2011-02-10,Unemployed,F,0.0,Suburban,Single,96.0,12,35,1,2,Personal Auto,Offer3,Branch,844.481918,Two-Door Car,Medsize,2011,2,10
MW70227,California,6047.02516,Yes,Extended,College,2011-02-19,Employed,M,20396.0,Suburban,Married,76.0,15,60,1,4,Personal Auto,Offer1,Branch,364.8,Four-Door Car,Medsize,2011,2,19
SL22297,California,11140.30248,No,Premium,High-level-degree,2011-01-21,Unemployed,F,27679.0,Suburban,Single,150.0,30,28,0,3,Personal Auto,Offer1,Call Center,722.486994,SUV,Medsize,2011,1,21
RV14138,Nevada,4334.064096,Yes,Extended,Bachelor,2011-02-27,Unemployed,F,23904.0,Suburban,Single,123.0,1,67,3,1,Personal Auto,Offer1,Agent,590.4,SUV,Medsize,2011,2,27
UO62808,Arizona,2799.74791,No,Basic,High School or Below,2011-02-04,Employed,F,65351.0,Suburban,Married,69.0,4,54,0,1,Corporate Auto,Offer2,Call Center,481.027516,Four-Door Car,Medsize,2011,2,4
ZX64745,California,7923.136624,No,Basic,College,2011-01-18,Unemployed,M,0.0,Suburban,Single,113.0,20,1,0,7,Personal Auto,Offer1,Agent,1124.427734,SUV,Medsize,2011,1,18
FL34139,California,3688.110888,No,Basic,High School or Below,2011-02-03,Unemployed,M,0.0,Suburban,Single,63.0,0,54,3,7,Personal Auto,Offer1,Call Center,669.682001,Four-Door Car,Medsize,2011,2,3
TS11219,California,12067.45599,No,Basic,College,2011-01-02,Unemployed,M,0.0,Suburban,Single,116.0,14,35,0,2,Personal Auto,Offer1,Agent,1284.093173,SUV,Medsize,2011,1,2
XX12304,California,2924.976721,No,Basic,College,2011-01-09,Employed,F,64459.0,Urban,Married,72.0,16,64,0,1,Personal Auto,Offer2,Branch,240.259479,Four-Door Car,Medsize,2011,1,9
SD64087,California,15014.0927,No,Premium,College,2011-01-19,Employed,M,32961.0,Suburban,Married,190.0,13,53,0,3,Corporate Auto,Offer1,Branch,912.0,SUV,Small,2011,1,19
OY38576,Oregon,9277.233839,No,Basic,High School or Below,2011-01-11,Employed,F,71416.0,Suburban,Divorced,116.0,10,0,0,3,Corporate Auto,Offer2,Agent,556.8,SUV,Medsize,2011,1,11
BG76355,Washington,6274.123875,No,Extended,Bachelor,2011-01-31,Employed,F,68964.0,Rural,Married,78.0,15,6,0,3,Personal Auto,Offer3,Web,115.086827,Four-Door Car,Medsize,2011,1,31
IP66913,California,3886.647414,No,Extended,High School or Below,2011-01-11,Employed,M,78108.0,Suburban,Single,98.0,12,34,0,1,Personal Auto,Offer2,Agent,470.4,Two-Door Car,Small,2011,1,11
LE95702,California,4386.277558,Yes,Basic,College,2011-02-11,Unemployed,M,10621.0,Suburban,Single,67.0,28,22,0,5,Special Auto,Offer1,Agent,321.6,Four-Door Car,Medsize,2011,2,11
KX54357,Washington,11365.26766,No,Extended,College,2011-01-22,Employed,M,84910.0,Urban,Married,95.0,4,69,0,2,Corporate Auto,Offer2,Web,383.167471,Two-Door Car,Small,2011,1,22
EZ78112,California,5610.96434,No,Basic,High School or Below,2011-02-24,Employed,F,77493.0,Urban,Single,70.0,2,35,0,3,Special Auto,Offer1,Agent,307.963291,Four-Door Car,Medsize,2011,2,24
XN16891,Arizona,2912.892035,No,Basic,College,2011-02-28,Employed,M,81097.0,Suburban,Divorced,74.0,7,67,0,1,Personal Auto,Offer4,Agent,355.2,Four-Door Car,Small,2011,2,28
XK31350,Oregon,6915.729915,No,Extended,College,2011-01-25,Employed,F,96610.0,Suburban,Married,85.0,6,23,0,3,Corporate Auto,Offer4,Call Center,520.364752,Four-Door Car,Large,2011,1,25
CC30924,Oregon,6262.663307,No,Premium,College,2011-02-26,Employed,M,30110.0,Urban,Married,159.0,20,71,0,1,Corporate Auto,Offer4,Agent,466.436375,Luxury-Sport,Small,2011,2,26
IT78748,Oregon,6503.397049,Yes,Extended,High School or Below,2011-02-19,Unemployed,F,22081.0,Suburban,Married,84.0,1,9,0,6,Special Auto,Offer1,Agent,451.670309,Two-Door Car,Small,2011,2,19
KY33386,Washington,8007.399376,Yes,Basic,High School or Below,2011-01-02,Unemployed,F,0.0,Suburban,Divorced,112.0,12,93,0,3,Personal Auto,Offer1,Web,537.6,Luxury-Sport,Medsize,2011,1,2
CO44221,California,2929.916512,No,Basic,College,2011-01-02,Employed,M,98473.0,Suburban,Married,72.0,19,69,0,1,Personal Auto,Offer2,Branch,345.6,Four-Door Car,Medsize,2011,1,2
LK60013,Oregon,5969.55297,No,Basic,Bachelor,2011-01-26,Employed,F,97431.0,Suburban,Married,74.0,1,72,0,3,Personal Auto,Offer3,Branch,355.2,Four-Door Car,Medsize,2011,1,26
DE21533,California,5473.15987,No,Basic,Bachelor,2011-02-02,Employed,M,93870.0,Suburban,Divorced,69.0,1,96,0,8,Personal Auto,Offer1,Call Center,331.2,Four-Door Car,Medsize,2011,2,2
YS94121,Nevada,5645.396665,No,Basic,High School or Below,2011-02-27,Employed,M,50366.0,Suburban,Divorced,72.0,9,5,0,9,Personal Auto,Offer1,Call Center,428.734656,Four-Door Car,Small,2011,2,27
UK68427,Washington,6369.262355,Yes,Extended,High School or Below,2011-01-20,Employed,M,34498.0,Suburban,Single,83.0,30,72,0,7,Personal Auto,Offer2,Branch,398.4,Two-Door Car,Small,2011,1,20
TE49565,Oregon,11833.76732,No,Basic,College,2011-01-17,Unemployed,F,16552.0,Suburban,Married,103.0,23,53,0,2,Personal Auto,Offer2,Call Center,494.4,SUV,Small,2011,1,17
RA88421,Oregon,6121.107929,No,Extended,College,2011-01-17,Employed,F,26787.0,Suburban,Married,77.0,7,50,0,5,Personal Auto,Offer3,Branch,369.6,Four-Door Car,Medsize,2011,1,17
KQ51983,Nevada,5159.369746,No,Basic,College,2011-02-24,Unemployed,M,0.0,Suburban,Single,74.0,2,42,0,9,Personal Auto,Offer1,Branch,831.752839,Two-Door Car,Medsize,2011,2,24
CD88896,Nevada,2514.59196,Yes,Basic,High School or Below,2011-02-14,Employed,F,43860.0,Rural,Single,65.0,15,58,0,1,Corporate Auto,Offer2,Agent,156.124914,Four-Door Car,Medsize,2011,2,14
YV22553,Arizona,8668.611261,No,Basic,High School or Below,2011-02-20,Employed,M,21474.0,Urban,Married,114.0,13,72,2,9,Corporate Auto,Offer1,Agent,373.428187,SUV,Small,2011,2,20
WU14435,California,4960.965384,No,Basic,Bachelor,2011-02-19,Unemployed,M,18174.0,Suburban,Married,66.0,8,16,0,9,Corporate Auto,Offer1,Agent,395.934815,Four-Door Car,Small,2011,2,19
XV84099,Arizona,5504.139033,Yes,Basic,Bachelor,2011-02-08,Unemployed,F,0.0,Suburban,Married,73.0,18,45,0,5,Corporate Auto,Offer1,Call Center,350.4,Four-Door Car,Medsize,2011,2,8
RI24911,Arizona,7507.455372,Yes,Basic,College,2011-02-06,Employed,M,60920.0,Urban,Single,64.0,10,61,0,2,Personal Auto,Offer2,Agent,231.201886,Two-Door Car,Medsize,2011,2,6
KO26461,Arizona,32269.85139,No,Extended,High School or Below,2011-02-27,Employed,M,41520.0,Urban,Married,90.0,18,70,0,2,Personal Auto,Offer1,Agent,289.904105,Four-Door Car,Medsize,2011,2,27
HI14283,Oregon,5657.031588,No,Premium,Bachelor,2011-02-01,Unemployed,F,0.0,Suburban,Married,152.0,12,89,0,1,Personal Auto,Offer1,Web,729.6,SUV,Small,2011,2,1
PT50227,Arizona,5061.757902,No,Basic,High School or Below,2011-02-23,Unemployed,M,0.0,Suburban,Married,68.0,19,16,0,8,Personal Auto,Offer3,Call Center,326.4,Two-Door Car,Medsize,2011,2,23
BH36570,California,5912.783829,No,Basic,Bachelor,2011-01-11,Employed,M,72208.0,Suburban,Married,73.0,3,84,0,8,Personal Auto,Offer1,Branch,350.4,Two-Door Car,Small,2011,1,11
TX17484,California,15182.27975,No,Basic,Bachelor,2011-02-10,Employed,F,53863.0,Rural,Married,63.0,12,30,0,2,Personal Auto,Offer1,Web,105.765111,Four-Door Car,Large,2011,2,10
CT41158,Washington,10747.03094,No,Extended,College,2011-02-25,Employed,M,66446.0,Urban,Divorced,136.0,8,77,0,3,Corporate Auto,Offer2,Branch,639.464548,SUV,Large,2011,2,25
AO87348,Washington,2050.623512,No,Basic,College,2011-02-16,Unemployed,M,0.0,Suburban,Single,61.0,18,26,0,1,Personal Auto,Offer2,Agent,292.8,Four-Door Car,Small,2011,2,16
DE55857,Washington,2465.444865,No,Basic,Bachelor,2011-01-30,Employed,F,64997.0,Suburban,Single,63.0,7,99,1,1,Personal Auto,Offer2,Agent,383.442328,Four-Door Car,Small,2011,1,30
LF66923,Nevada,5343.121327,No,Basic,High School or Below,2011-02-11,Employed,F,64460.0,Suburban,Married,66.0,18,42,0,3,Corporate Auto,Offer2,Agent,316.8,Two-Door Car,Small,2011,2,11
CN24514,Arizona,8119.829071,No,Basic,College,2011-01-14,Employed,F,46618.0,Rural,Married,67.0,22,77,0,2,Personal Auto,Offer3,Agent,99.085943,Four-Door Car,Large,2011,1,14
UW32074,Oregon,4605.265164,No,Basic,College,2011-02-14,Unemployed,F,0.0,Suburban,Divorced,64.0,13,64,0,4,Corporate Auto,Offer1,Branch,307.2,Four-Door Car,Small,2011,2,14
HP36979,California,6408.785577,No,Extended,College,2011-02-03,Employed,M,49988.0,Suburban,Married,84.0,6,37,5,5,Personal Auto,Offer2,Web,566.935022,Two-Door Car,Large,2011,2,3
PP40919,California,2376.533508,No,Extended,College,2011-01-31,Unemployed,F,0.0,Suburban,Single,91.0,2,8,5,1,Personal Auto,Offer1,Agent,436.8,Two-Door Car,Medsize,2011,1,31
RO73268,California,3211.070017,No,Extended,Bachelor,2011-02-15,Unemployed,M,16269.0,Suburban,Divorced,86.0,6,84,0,1,Corporate Auto,Offer3,Agent,412.8,Two-Door Car,Medsize,2011,2,15
HO61691,Arizona,5094.522262,No,Basic,Bachelor,2011-02-27,Employed,F,72006.0,Suburban,Divorced,64.0,4,38,0,3,Personal Auto,Offer4,Agent,307.2,Four-Door Car,Medsize,2011,2,27
BS13062,Arizona,25755.27817,No,Extended,High School or Below,2011-01-21,Unemployed,F,0.0,Suburban,Married,81.0,3,60,2,2,Personal Auto,Offer4,Call Center,388.8,Four-Door Car,Small,2011,1,21
FO35655,Oregon,8672.229719,No,Extended,Bachelor,2011-01-14,Unemployed,M,0.0,Suburban,Single,245.0,34,83,0,1,Corporate Auto,Offer1,Branch,2345.413441,Luxury-Sport,Medsize,2011,1,14
HR10526,California,8044.73072,No,Basic,High-level-degree,2011-01-25,Employed,M,44320.0,Suburban,Married,67.0,13,79,0,2,Personal Auto,Offer1,Call Center,321.6,Four-Door Car,Medsize,2011,1,25
IA63417,Arizona,4001.519098,No,Premium,High School or Below,2011-02-02,Unemployed,F,19782.0,Suburban,Divorced,108.0,13,66,0,1,Personal Auto,Offer3,Web,773.470977,Two-Door Car,Medsize,2011,2,2
